Electrode,Band,Hurst,DFA,Lyapunov,Sample Entropy,Correlation Dimension,Approximate Entropy,Permutation Entropy,Sample Entropy,SVD Entropy
Fp1,cA5,0.1973466050659169,0.3366226256842552,0.1115246278002746,0.4300731755513769,0.3301921365176524,0.5869573314636867,2.3951457044104947,0.4300731755513769,1.4432236855087903
Fp1,cD1,0.2834129231653984,0.2668371631183079,0.0060125611045143,1.6313692393988937,3.222783637437598e-15,1.7996571967456836,2.535963516050541,1.6313692393988934,1.4060967122219232
Fp1,cD2,0.443514736129746,0.4393645850056981,0.0046801306984637,1.990162689883959,1.6798142723738787e-16,2.097264182988389,2.566560384536788,1.990162689883959,1.541244262631963
Fp1,cD3,0.428661470635828,0.4702490108272176,9.260466604500264e-05,2.109452721793457,-9.777374826165306e-16,2.1122401025111843,2.5834352806360346,2.109452721793457,1.5817387334037676
Fp1,cD4,0.4701375659962958,0.5089838010936282,0.0010163798476708,2.057050512046722,5.720542668165922e-17,1.9738939395004376,2.584258682944235,2.057050512046722,1.5806429587544588
Fp1,cD5,0.3405282539144657,0.4125838206820523,0.0092473983764647,1.4263335134493416,2.501382696159657e-15,1.461923007691457,2.57858724603001,1.4263335134493416,1.5075183023575205
Fp2,cA5,0.4375739329865774,0.163227331122034,0.1069436715061502,0.4826624583562192,0.2062317858314108,0.6292521192889065,2.365927010697128,0.4826624583562192,1.4409573993718283
Fp2,cD1,0.2830989259124432,0.2535882752823082,0.0105465842293698,1.6390349504689277,-1.7795491553771765e-15,1.8114868341141888,2.532060584689296,1.6390349504689274,1.400785600437194
Fp2,cD2,0.4393609710798145,0.4143106046022582,0.000533207980069,2.0521863351744605,-1.0382318786438814e-15,2.136331545139843,2.569547925604029,2.05218633517446,1.5410826283892216
Fp2,cD3,0.4509962897632478,0.4800729233895096,-0.0011864459875861,2.146304107954912,8.349189154372188e-16,2.13724456762061,2.584230234433092,2.146304107954912,1.5812883141191978
Fp2,cD4,0.4356383380371514,0.4526365341455737,0.0009071176702322,2.139697922683663,-1.1333143983505515e-16,2.033402347415131,2.58363706818635,2.139697922683663,1.5815783858964347
Fp2,cD5,0.4551921973013799,0.4922120677850127,0.0076406218788841,1.7561327424111444,8.745371250499183e-16,1.661082742354984,2.584260450009845,1.7561327424111444,1.559606412162697
F3,cA5,0.3254004399034949,0.6972353327668787,0.0150533922902357,1.3085904698815074,7.589471908347874e-16,1.2640524977573135,2.475129330289149,1.3085904698815074,1.4667212990056957
F3,cD1,0.3532135972596408,0.3124921338311244,0.0098640435225486,1.644079719497597,1.4893574873491288e-15,1.819493285235259,2.547721028702782,1.6440797194975965,1.4382906260893598
F3,cD2,0.4822416315920518,0.5016266572349523,0.0035876274108886,1.8876789271643897,-1.6375208227944053e-17,2.0029268427028963,2.570597928565203,1.8876789271643897,1.551989154626343
F3,cD3,0.4656210314218529,0.5080086902871485,0.0004140449292726,1.9975704628636264,-1.0350078582152856e-15,2.036614467375319,2.5797413355595658,1.9975704628636268,1.5790223925574105
F3,cD4,0.5146414675791321,0.5091366165601058,0.0037596702575685,2.0823577154558537,8.405020243998426e-17,2.0044959767814454,2.5820063112408644,2.0823577154558537,1.5807435884403247
F3,cD5,0.4189830998881051,0.4693695985819512,0.0047769026322796,1.992713874304409,6.791207106387579e-16,1.7788535482471923,2.572211433451165,1.992713874304409,1.5641683150953796
F4,cA5,0.2610355070609518,0.4695923306149607,0.022198444276344,1.4599607449429617,-2.1236661927898003e-16,1.3499578998557769,2.5180299211207733,1.4599607449429617,1.4473170822990518
F4,cD1,0.3098310311143608,0.2992472552688751,0.0017629392219309,1.5987562438534515,-1.5163544679792388e-15,1.7784353276712697,2.538974230017496,1.5987562438534513,1.4122305852083743
F4,cD2,0.4508595139923295,0.4617043353342899,0.0012462962757455,1.9290031506679537,-1.9494409621950096e-15,2.041730634868874,2.569611501445053,1.929003150667954,1.5410383498052689
F4,cD3,0.4334012921569675,0.4608376390323103,0.000770603526722,2.051215815001336,-1.4622724434784247e-16,2.0736975228379366,2.5802049190697702,2.051215815001336,1.5778570773034506
F4,cD4,0.5000720432025346,0.5188187848735846,0.0006682135842063,2.0942546140617515,9.057660753751626e-17,1.9851048049422,2.584366045233605,2.0942546140617515,1.5843307534669335
F4,cD5,0.4785886317357051,0.5309598340689713,0.0046889131719415,2.0664109713208734,8.939496646965717e-16,1.8258495437316256,2.582955037476335,2.0664109713208734,1.5805502631610562
C3,cA5,0.271610270569612,0.4616959193434928,0.0256568824851907,1.6097945140247565,-6.696175697011857e-16,1.425602482929305,2.4963075767697305,1.6097945140247565,1.4626196297045897
C3,cD1,0.3590940162694059,0.3402104283550157,0.0052404750477183,1.061311830452467,0.0039715928874578,1.182295803313822,2.544325639569632,1.0613118304524665,1.41656010033009
C3,cD2,0.4350292434189711,0.4979854440686572,0.0033489053899591,1.1051416060087955,0.0017357027085437,1.23227364370842,2.571582263787003,1.105141606008796,1.5477756944830796
C3,cD3,0.5113263573587498,0.6286332597101202,0.0035438710992987,1.405237947500685,1.2555435961797804e-15,1.504397596122521,2.5773855827143834,1.405237947500685,1.5732571740331105
C3,cD4,0.4329772413192814,0.4742952738834339,0.008464152996357,1.965173736034028,-8.03919460156591e-16,1.9142707151437224,2.576044332705677,1.965173736034028,1.5765785843894748
C3,cD5,0.4122933770740914,0.4743260450605684,0.00467340295965,1.9661128563728327,8.330915834620509e-16,1.7713012733753484,2.5735553157775546,1.9661128563728327,1.5658636408734996
C4,cA5,0.2194862561865459,0.4803950498392931,0.0608397446522097,1.150946584868305,-1.922385477534612e-15,1.17588137008393,2.51022398643678,1.150946584868305,1.4606242427030098
C4,cD1,0.3315702262071934,0.3231828379200128,0.0054381457242097,1.263146836939239,0.0003454446768201,1.4138318073565133,2.543092756920853,1.2631468369392391,1.394213626476741
C4,cD2,0.467635925088002,0.5226130682403158,0.0035376895557749,1.4941399018633754,3.3478520106430973e-15,1.630465105529645,2.570206652720085,1.4941399018633754,1.5369652753848828
C4,cD3,0.4728625785756001,0.481742241171432,-0.0009640549168447,1.7710034097909204,-3.0403509211098735e-17,1.855105469955297,2.5769305726065657,1.7710034097909204,1.581835383694355
C4,cD4,0.4691385100795568,0.4814873297183489,0.0096752593567322,2.0268790008199256,-1.55400571561137e-18,1.9620987862605608,2.5769523397005982,2.0268790008199256,1.572173562569588
C4,cD5,0.4643694852195676,0.4526901349525271,0.0030183271928263,1.999541628604596,9.661001598654912e-16,1.786264121109184,2.5818561808602585,1.999541628604596,1.5701500118675318
PO3,cA5,0.1970859654158775,0.245292674655692,0.0806725632910635,1.147564034576219,-1.1512460579783789e-15,1.1712279262075915,2.5162250024096204,1.147564034576219,1.459199011808879
PO3,cD1,0.3504765921079811,0.3275692526499539,0.0096554522747766,1.6874604482395772,-4.4955005268546606e-15,1.812077071525092,2.5491931948205053,1.6874604482395772,1.448822593559131
PO3,cD2,0.4233602392367656,0.4592746025310596,0.0026080218228423,1.912231525198202,-2.577454865594005e-16,1.997861023091132,2.568880728476284,1.912231525198202,1.549354118108642
PO3,cD3,0.5042187085685174,0.4973568487164532,-0.0001427274761776,2.0228871329251428,-1.3412476673558724e-15,2.039146508951214,2.579279275575381,2.0228871329251428,1.5791791739091958
PO3,cD4,0.4244249749869968,0.4109849860943189,0.0001867063117749,2.0403795022901807,1.1179446615671236e-16,1.958129884596512,2.5727434626706147,2.0403795022901807,1.5360215519978726
PO3,cD5,0.4153215437878927,0.4224349526215814,0.0042428103360262,1.8788495040013065,9.175347331676146e-16,1.7201837726114697,2.578241970347064,1.8788495040013065,1.552699408891853
P4,cA5,0.3213393898927077,0.468391850552011,0.048014741785386,1.1048283148991158,-1.744373490558324e-15,1.1724437559635557,2.519374169083992,1.1048283148991158,1.4586168927830838
P4,cD1,0.3512652301887888,0.3147747999787741,0.0042267019098453,1.6619650595046358,3.2254716179347216e-15,1.7807180975980543,2.545003861248767,1.661965059504636,1.4420445735113026
P4,cD2,0.4439830828197771,0.458877127919575,0.003322159160267,1.8562853817248288,2.0247603822588507e-16,1.9485631129243988,2.566669073860816,1.8562853817248288,1.5433064705922
P4,cD3,0.4836293013124094,0.4935090448653236,-0.0006123282692655,2.013112707865808,-1.486786345812485e-15,2.046058947884415,2.581995269351224,2.013112707865808,1.5815435327033305
P4,cD4,0.4087622212873757,0.4037936635397043,0.000327012033173,2.038624590490802,-1.830761706143067e-16,1.9671732426949768,2.567258320572212,2.038624590490802,1.5403941327549184
P4,cD5,0.441262254793705,0.4436610657861802,-0.000864670493386,1.877174407780713,8.5995674557372e-16,1.7318022487510465,2.5779660932107213,1.877174407780713,1.5371497363909188
